data,fornitore,area,fascia_anagrafica,nuovi_vaccinati,sesso_maschile,sesso_femminile,operatori_sanitari,personale_non_sanitario,ospiti_rsa,over80,prima_dose,seconda_dose,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-01-02,Pfizer/BioNTech,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-02,Pfizer/BioNTech,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-02,Pfizer/BioNTech,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-02,Pfizer/BioNTech,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Pfizer/BioNTech,SAR,20-29,9,2,7,9,0,0,0,9,0,ITG,ITG2,20,Sardegna
2021-01-03,Pfizer/BioNTech,SAR,30-39,11,5,6,11,0,0,0,11,0,ITG,ITG2,20,Sardegna
2021-01-03,Pfizer/BioNTech,SAR,40-49,15,6,9,15,0,0,0,15,0,ITG,ITG2,20,Sardegna
2021-01-03,Pfizer/BioNTech,SAR,50-59,29,11,18,29,0,0,0,29,0,ITG,ITG2,20,Sardegna
2021-01-03,Pfizer/BioNTech,SAR,60-69,25,11,14,24,1,0,0,25,0,ITG,ITG2,20,Sardegna
2021-01-03,Pfizer/BioNTech,SAR,70-79,1,1,0,1,0,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-03,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Pfizer/BioNTech,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Pfizer/BioNTech,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-03,Pfizer/BioNTech,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Pfizer/BioNTech,SAR,20-29,43,8,35,42,1,0,0,43,0,ITG,ITG2,20,Sardegna
2021-01-04,Pfizer/BioNTech,SAR,30-39,122,49,73,118,4,0,0,122,0,ITG,ITG2,20,Sardegna
2021-01-04,Pfizer/BioNTech,SAR,40-49,136,42,94,128,8,0,0,136,0,ITG,ITG2,20,Sardegna
2021-01-04,Pfizer/BioNTech,SAR,50-59,166,56,110,157,9,0,0,166,0,ITG,ITG2,20,Sardegna
2021-01-04,Pfizer/BioNTech,SAR,60-69,120,58,62,117,3,0,0,120,0,ITG,ITG2,20,Sardegna
2021-01-04,Pfizer/BioNTech,SAR,70-79,3,3,0,3,0,0,0,3,0,ITG,ITG2,20,Sardegna
2021-01-04,Pfizer/BioNTech,SAR,90+,1,1,0,0,1,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-04,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Pfizer/BioNTech,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-04,Pfizer/BioNTech,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Pfizer/BioNTech,SAR,20-29,67,24,43,59,8,0,0,67,0,ITG,ITG2,20,Sardegna
2021-01-05,Pfizer/BioNTech,SAR,30-39,226,76,150,220,6,0,0,226,0,ITG,ITG2,20,Sardegna
2021-01-05,Pfizer/BioNTech,SAR,40-49,307,90,217,296,11,0,0,307,0,ITG,ITG2,20,Sardegna
2021-01-05,Pfizer/BioNTech,SAR,50-59,468,135,333,457,11,0,0,468,0,ITG,ITG2,20,Sardegna
2021-01-05,Pfizer/BioNTech,SAR,60-69,258,120,138,248,10,0,0,258,0,ITG,ITG2,20,Sardegna
2021-01-05,Pfizer/BioNTech,SAR,70-79,1,1,0,1,0,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-05,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Pfizer/BioNTech,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Pfizer/BioNTech,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-05,Pfizer/BioNTech,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Pfizer/BioNTech,SAR,20-29,126,34,92,117,9,0,0,126,0,ITG,ITG2,20,Sardegna
2021-01-06,Pfizer/BioNTech,SAR,30-39,336,114,222,321,15,0,0,336,0,ITG,ITG2,20,Sardegna
2021-01-06,Pfizer/BioNTech,SAR,40-49,350,116,234,326,24,0,0,350,0,ITG,ITG2,20,Sardegna
2021-01-06,Pfizer/BioNTech,SAR,50-59,504,147,357,462,42,0,0,504,0,ITG,ITG2,20,Sardegna
2021-01-06,Pfizer/BioNTech,SAR,60-69,276,127,149,249,27,0,0,276,0,ITG,ITG2,20,Sardegna
2021-01-06,Pfizer/BioNTech,SAR,70-79,5,5,0,5,0,0,0,5,0,ITG,ITG2,20,Sardegna
2021-01-06,Pfizer/BioNTech,SAR,80-89,1,1,0,0,1,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-06,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Pfizer/BioNTech,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-06,Pfizer/BioNTech,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Pfizer/BioNTech,SAR,16-19,1,0,1,1,0,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SAR,20-29,195,65,130,185,10,0,0,195,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SAR,30-39,592,219,373,523,69,0,0,592,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SAR,40-49,681,225,456,566,115,0,0,681,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SAR,50-59,1051,313,738,907,144,0,0,1051,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SAR,60-69,571,245,326,506,65,0,0,571,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SAR,70-79,7,6,1,4,3,0,0,7,0,ITG,ITG2,20,Sardegna
2021-01-07,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Pfizer/BioNTech,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-07,Pfizer/BioNTech,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Pfizer/BioNTech,SAR,20-29,224,75,149,193,31,0,0,224,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,30-39,624,218,406,560,64,0,0,624,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,40-49,680,224,456,586,94,0,0,680,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,50-59,1085,354,731,966,119,0,0,1085,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,60-69,607,286,321,532,75,0,0,607,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,70-79,28,24,4,18,10,0,0,28,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,80-89,2,1,1,1,1,0,0,2,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,90+,1,0,1,0,1,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-08,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-08,Pfizer/BioNTech,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Pfizer/BioNTech,SAR,16-19,1,1,0,0,1,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-09,Pfizer/BioNTech,SAR,20-29,244,70,174,202,42,0,0,244,0,ITG,ITG2,20,Sardegna
2021-01-09,Pfizer/BioNTech,SAR,30-39,644,226,418,509,135,0,0,644,0,ITG,ITG2,20,Sardegna
2021-01-09,Pfizer/BioNTech,SAR,40-49,874,272,602,640,234,0,0,874,0,ITG,ITG2,20,Sardegna
2021-01-09,Pfizer/BioNTech,SAR,50-59,1346,428,918,1042,304,0,0,1346,0,ITG,ITG2,20,Sardegna
2021-01-09,Pfizer/BioNTech,SAR,60-69,882,396,486,704,178,0,0,882,0,ITG,ITG2,20,Sardegna
2021-01-09,Pfizer/BioNTech,SAR,70-79,30,21,9,28,2,0,0,30,0,ITG,ITG2,20,Sardegna
2021-01-09,Pfizer/BioNTech,SAR,80-89,3,2,1,0,3,0,0,3,0,ITG,ITG2,20,Sardegna
2021-01-09,Pfizer/BioNTech,SAR,90+,1,0,1,0,1,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-09,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-09,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Pfizer/BioNTech,SAR,16-19,1,0,1,1,0,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-10,Pfizer/BioNTech,SAR,20-29,159,65,94,139,20,0,0,159,0,ITG,ITG2,20,Sardegna
2021-01-10,Pfizer/BioNTech,SAR,30-39,355,123,232,289,66,0,0,355,0,ITG,ITG2,20,Sardegna
2021-01-10,Pfizer/BioNTech,SAR,40-49,492,157,335,304,188,0,0,492,0,ITG,ITG2,20,Sardegna
2021-01-10,Pfizer/BioNTech,SAR,50-59,681,192,489,502,179,0,0,681,0,ITG,ITG2,20,Sardegna
2021-01-10,Pfizer/BioNTech,SAR,60-69,484,205,279,389,95,0,0,484,0,ITG,ITG2,20,Sardegna
2021-01-10,Pfizer/BioNTech,SAR,70-79,9,7,2,8,1,0,0,9,0,ITG,ITG2,20,Sardegna
2021-01-10,Pfizer/BioNTech,SAR,80-89,2,1,1,0,2,0,0,2,0,ITG,ITG2,20,Sardegna
2021-01-10,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Pfizer/BioNTech,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Pfizer/BioNTech,SAR,20-29,61,24,37,36,25,0,0,61,0,ITG,ITG2,20,Sardegna
2021-01-11,Pfizer/BioNTech,SAR,30-39,207,91,116,129,78,0,0,207,0,ITG,ITG2,20,Sardegna
2021-01-11,Pfizer/BioNTech,SAR,40-49,325,147,178,154,171,0,0,325,0,ITG,ITG2,20,Sardegna
2021-01-11,Pfizer/BioNTech,SAR,50-59,380,156,224,194,186,0,0,380,0,ITG,ITG2,20,Sardegna
2021-01-11,Pfizer/BioNTech,SAR,60-69,204,84,120,140,64,0,0,204,0,ITG,ITG2,20,Sardegna
2021-01-11,Pfizer/BioNTech,SAR,70-79,2,1,1,1,1,0,0,2,0,ITG,ITG2,20,Sardegna
2021-01-11,Pfizer/BioNTech,SAR,80-89,1,1,0,0,1,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-11,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Pfizer/BioNTech,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Pfizer/BioNTech,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Pfizer/BioNTech,SAR,20-29,73,32,41,37,36,0,0,73,0,ITG,ITG2,20,Sardegna
2021-01-12,Pfizer/BioNTech,SAR,30-39,178,97,81,92,86,0,0,178,0,ITG,ITG2,20,Sardegna
2021-01-12,Pfizer/BioNTech,SAR,40-49,203,97,106,92,111,0,0,203,0,ITG,ITG2,20,Sardegna
2021-01-12,Pfizer/BioNTech,SAR,50-59,252,94,158,149,103,0,0,252,0,ITG,ITG2,20,Sardegna
2021-01-12,Pfizer/BioNTech,SAR,60-69,149,79,70,100,49,0,0,149,0,ITG,ITG2,20,Sardegna
2021-01-12,Pfizer/BioNTech,SAR,70-79,10,9,1,7,3,0,0,10,0,ITG,ITG2,20,Sardegna
2021-01-12,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Pfizer/BioNTech,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Pfizer/BioNTech,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Pfizer/BioNTech,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Pfizer/BioNTech,SAR,16-19,1,0,1,0,1,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,20-29,51,23,28,31,20,0,0,51,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,30-39,96,41,55,66,30,0,0,96,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,40-49,116,27,89,90,26,0,0,116,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,50-59,179,46,133,149,30,0,0,179,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,60-69,129,40,89,101,28,0,0,129,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,70-79,1,1,0,1,0,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-13,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Pfizer/BioNTech,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Pfizer/BioNTech,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Pfizer/BioNTech,SAR,20-29,83,39,44,77,6,0,0,83,0,ITG,ITG2,20,Sardegna
2021-01-14,Pfizer/BioNTech,SAR,30-39,228,93,135,199,29,0,0,228,0,ITG,ITG2,20,Sardegna
2021-01-14,Pfizer/BioNTech,SAR,40-49,199,74,125,130,69,0,0,199,0,ITG,ITG2,20,Sardegna
2021-01-14,Pfizer/BioNTech,SAR,50-59,322,98,224,250,72,0,0,322,0,ITG,ITG2,20,Sardegna
2021-01-14,Pfizer/BioNTech,SAR,60-69,255,108,147,206,49,0,0,255,0,ITG,ITG2,20,Sardegna
2021-01-14,Pfizer/BioNTech,SAR,70-79,18,14,4,18,0,0,0,18,0,ITG,ITG2,20,Sardegna
2021-01-14,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Pfizer/BioNTech,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Pfizer/BioNTech,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Pfizer/BioNTech,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Pfizer/BioNTech,SAR,16-19,1,1,0,0,1,0,0,1,0,ITG,ITG2,20,Sardegna
2021-01-15,Pfizer/BioNTech,SAR,20-29,95,42,53,69,26,0,0,95,0,ITG,ITG2,20,Sardegna
2021-01-15,Pfizer/BioNTech,SAR,30-39,254,99,155,178,76,0,0,254,0,ITG,ITG2,20,Sardegna
2021-01-15,Pfizer/BioNTech,SAR,40-49,329,103,226,228,101,0,0,329,0,ITG,ITG2,20,Sardegna
2021-01-15,Pfizer/BioNTech,SAR,50-59,537,166,371,415,122,0,0,537,0,ITG,ITG2,20,Sardegna
2021-01-15,Pfizer/BioNTech,SAR,60-69,325,141,184,249,76,0,0,325,0,ITG,ITG2,20,Sardegna
2021-01-15,Pfizer/BioNTech,SAR,70-79,18,18,0,18,0,0,0,18,0,ITG,ITG2,20,Sardegna
2021-01-15,Pfizer/BioNTech,SAR,80-89,2,2,0,2,0,0,0,2,0,ITG,ITG2,20,Sardegna
2021-01-15,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Pfizer/BioNTech,SAR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-16,Pfizer/BioNTech,SAR,20-29,85,31,54,69,16,0,0,85,0,ITG,ITG2,20,Sardegna
2021-01-16,Pfizer/BioNTech,SAR,30-39,191,85,106,150,41,0,0,191,0,ITG,ITG2,20,Sardegna
2021-01-16,Pfizer/BioNTech,SAR,40-49,295,95,200,222,73,0,0,295,0,ITG,ITG2,20,Sardegna
2021-01-16,Pfizer/BioNTech,SAR,50-59,493,143,350,433,60,0,0,493,0,ITG,ITG2,20,Sardegna
2021-01-16,Pfizer/BioNTech,SAR,60-69,404,152,252,374,30,0,0,404,0,ITG,ITG2,20,Sardegna
2021-01-16,Pfizer/BioNTech,SAR,70-79,20,16,4,17,3,0,0,20,0,ITG,ITG2,20,Sardegna
2021-01-16,Pfizer/BioNTech,SAR,80-89,3,3,0,2,1,0,0,3,0,ITG,ITG2,20,Sardegna
2021-01-16,Moderna,SAR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-16,Moderna,SAR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-16,Moderna,SAR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-16,Moderna,SAR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-16,Moderna,SAR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-16,Moderna,SAR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-16,Moderna,SAR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-16,Moderna,SAR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
