data,fornitore,area,fascia_anagrafica,nuovi_vaccinati,sesso_maschile,sesso_femminile,operatori_sanitari,personale_non_sanitario,ospiti_rsa,over80,prima_dose,seconda_dose
2021-01-12,Pfizer/BioNTech,LOM,16-19,16,7,9,0,16,0,0,16,0
2021-01-12,Pfizer/BioNTech,LOM,20-29,1852,614,1238,67,1785,0,0,1852,0
2021-01-12,Pfizer/BioNTech,LOM,30-39,2839,1068,1771,115,2724,0,0,2839,0
2021-01-12,Pfizer/BioNTech,LOM,40-49,3812,1174,2638,165,3647,0,0,3812,0
2021-01-12,Pfizer/BioNTech,LOM,50-59,5533,1481,4052,295,5238,0,0,5533,0
2021-01-12,Pfizer/BioNTech,LOM,60-69,2423,1094,1329,94,2329,0,0,2423,0
2021-01-12,Pfizer/BioNTech,LOM,70-79,539,353,186,0,539,0,0,539,0
2021-01-12,Pfizer/BioNTech,LOM,80-89,576,165,411,0,574,0,2,576,0
2021-01-12,Pfizer/BioNTech,LOM,90+,509,66,443,0,507,0,2,509,0
2021-01-12,Pfizer/BioNTech,MAR,20-29,111,33,78,97,14,0,0,111,0
2021-01-12,Pfizer/BioNTech,MAR,30-39,205,76,129,175,29,1,0,205,0
2021-01-12,Pfizer/BioNTech,MAR,40-49,275,77,198,201,73,1,0,275,0
2021-01-12,Pfizer/BioNTech,MAR,50-59,364,97,267,269,92,3,0,364,0
2021-01-12,Pfizer/BioNTech,MAR,60-69,207,100,107,148,53,6,0,207,0
2021-01-12,Pfizer/BioNTech,MAR,70-79,28,20,8,21,3,4,0,28,0
2021-01-12,Pfizer/BioNTech,MAR,80-89,16,5,11,1,0,15,0,16,0
2021-01-12,Pfizer/BioNTech,MAR,90+,20,5,15,0,0,20,0,20,0
2021-01-12,Pfizer/BioNTech,MOL,20-29,21,9,12,14,7,0,0,21,0
2021-01-12,Pfizer/BioNTech,MOL,30-39,52,24,28,42,10,0,0,52,0
2021-01-12,Pfizer/BioNTech,MOL,40-49,46,15,31,27,18,1,0,46,0
2021-01-12,Pfizer/BioNTech,MOL,50-59,60,18,42,33,27,0,0,60,0
2021-01-12,Pfizer/BioNTech,MOL,60-69,29,16,13,13,9,7,0,29,0
2021-01-12,Pfizer/BioNTech,MOL,70-79,24,10,14,3,2,19,0,24,0
2021-01-12,Pfizer/BioNTech,MOL,80-89,52,11,41,0,1,51,0,52,0
2021-01-12,Pfizer/BioNTech,MOL,90+,52,11,41,0,1,51,0,52,0
2021-01-12,Pfizer/BioNTech,PAB,20-29,180,30,150,15,164,1,0,180,0
2021-01-12,Pfizer/BioNTech,PAB,30-39,137,40,97,40,97,0,0,137,0
2021-01-12,Pfizer/BioNTech,PAB,40-49,199,48,151,56,142,1,0,199,0
2021-01-12,Pfizer/BioNTech,PAB,50-59,267,71,196,64,198,5,0,267,0
2021-01-12,Pfizer/BioNTech,PAB,60-69,139,51,88,23,82,34,0,139,0
2021-01-12,Pfizer/BioNTech,PAB,70-79,134,63,71,1,34,99,0,134,0
2021-01-12,Pfizer/BioNTech,PAB,80-89,211,50,161,0,41,170,0,211,0
2021-01-12,Pfizer/BioNTech,PAB,90+,194,32,162,0,37,157,0,194,0
2021-01-12,Pfizer/BioNTech,PAT,16-19,0,0,0,0,0,0,0,0,0
2021-01-12,Pfizer/BioNTech,PAT,20-29,57,17,40,50,7,0,0,57,0
2021-01-12,Pfizer/BioNTech,PAT,30-39,86,28,58,78,8,0,0,86,0
2021-01-12,Pfizer/BioNTech,PAT,40-49,105,33,72,96,9,0,0,105,0
2021-01-12,Pfizer/BioNTech,PAT,50-59,151,39,112,138,13,0,0,151,0
2021-01-12,Pfizer/BioNTech,PAT,60-69,49,26,23,39,5,5,0,49,0
2021-01-12,Pfizer/BioNTech,PAT,70-79,15,7,8,0,0,15,0,15,0
2021-01-12,Pfizer/BioNTech,PAT,80-89,21,8,13,0,0,21,0,21,0
2021-01-12,Pfizer/BioNTech,PAT,90+,25,1,24,0,0,25,0,25,0
2021-01-12,Pfizer/BioNTech,PIE,16-19,12,6,6,10,2,0,0,12,0
2021-01-12,Pfizer/BioNTech,PIE,20-29,1062,383,679,920,133,9,0,1062,0
2021-01-12,Pfizer/BioNTech,PIE,30-39,1414,504,910,1130,280,4,0,1414,0
2021-01-12,Pfizer/BioNTech,PIE,40-49,1951,546,1405,1469,459,23,0,1951,0
2021-01-12,Pfizer/BioNTech,PIE,50-59,2614,680,1934,1870,697,47,0,2614,0
2021-01-12,Pfizer/BioNTech,PIE,60-69,1510,690,820,1061,333,116,0,1510,0
2021-01-12,Pfizer/BioNTech,PIE,70-79,550,376,174,305,73,172,0,550,0
2021-01-12,Pfizer/BioNTech,PIE,80-89,478,149,329,35,12,431,0,478,0
2021-01-12,Pfizer/BioNTech,PIE,90+,368,45,323,4,0,364,0,368,0
2021-01-12,Pfizer/BioNTech,PUG,16-19,2,1,1,1,1,0,0,2,0
2021-01-12,Pfizer/BioNTech,PUG,20-29,370,138,232,322,48,0,0,370,0
2021-01-12,Pfizer/BioNTech,PUG,30-39,676,286,390,594,81,1,0,676,0
2021-01-12,Pfizer/BioNTech,PUG,40-49,872,305,567,729,139,4,0,872,0
2021-01-12,Pfizer/BioNTech,PUG,50-59,1141,447,694,968,167,6,0,1141,0
2021-01-12,Pfizer/BioNTech,PUG,60-69,800,449,351,644,142,14,0,800,0
2021-01-12,Pfizer/BioNTech,PUG,70-79,84,54,30,46,8,30,0,84,0
2021-01-12,Pfizer/BioNTech,PUG,80-89,52,12,40,4,1,46,1,52,0
2021-01-12,Pfizer/BioNTech,PUG,90+,51,13,38,1,0,50,0,51,0
2021-01-12,Pfizer/BioNTech,SAR,20-29,73,32,41,38,35,0,0,73,0
2021-01-12,Pfizer/BioNTech,SAR,30-39,178,97,81,106,72,0,0,178,0
2021-01-12,Pfizer/BioNTech,SAR,40-49,203,97,106,104,99,0,0,203,0
2021-01-12,Pfizer/BioNTech,SAR,50-59,252,94,158,157,95,0,0,252,0
2021-01-12,Pfizer/BioNTech,SAR,60-69,149,79,70,101,48,0,0,149,0
2021-01-12,Pfizer/BioNTech,SAR,70-79,10,9,1,7,3,0,0,10,0
2021-01-12,Pfizer/BioNTech,SIC,16-19,20,9,11,16,4,0,0,20,0
2021-01-12,Pfizer/BioNTech,SIC,20-29,574,271,303,492,81,1,0,574,0
2021-01-12,Pfizer/BioNTech,SIC,30-39,607,314,293,405,202,0,0,607,0
2021-01-12,Pfizer/BioNTech,SIC,40-49,880,439,441,533,344,3,0,880,0
2021-01-12,Pfizer/BioNTech,SIC,50-59,1214,562,652,767,441,6,0,1214,0
2021-01-12,Pfizer/BioNTech,SIC,60-69,810,449,361,550,247,13,0,810,0
2021-01-12,Pfizer/BioNTech,SIC,70-79,146,105,41,91,22,33,0,146,0
2021-01-12,Pfizer/BioNTech,SIC,80-89,119,42,77,12,20,87,0,119,0
2021-01-12,Pfizer/BioNTech,SIC,90+,65,22,43,2,11,52,0,65,0
2021-01-12,Pfizer/BioNTech,TOS,16-19,4,3,1,3,1,0,0,4,0
2021-01-12,Pfizer/BioNTech,TOS,20-29,608,205,403,539,61,8,0,608,0
2021-01-12,Pfizer/BioNTech,TOS,30-39,507,218,289,463,33,11,0,507,0
2021-01-12,Pfizer/BioNTech,TOS,40-49,587,207,380,511,51,25,0,587,0
2021-01-12,Pfizer/BioNTech,TOS,50-59,880,266,614,760,72,48,0,880,0
2021-01-12,Pfizer/BioNTech,TOS,60-69,645,350,295,564,48,33,0,645,0
2021-01-12,Pfizer/BioNTech,TOS,70-79,148,106,42,96,16,36,0,148,0
2021-01-12,Pfizer/BioNTech,TOS,80-89,83,22,61,7,1,75,0,83,0
2021-01-12,Pfizer/BioNTech,TOS,90+,118,19,99,0,0,118,0,118,0
2021-01-12,Pfizer/BioNTech,UMB,20-29,18,7,11,18,0,0,0,18,0
2021-01-12,Pfizer/BioNTech,UMB,30-39,126,34,92,123,3,0,0,126,0
2021-01-12,Pfizer/BioNTech,UMB,40-49,150,37,113,145,4,1,0,150,0
2021-01-12,Pfizer/BioNTech,UMB,50-59,219,68,151,212,4,3,0,219,0
2021-01-12,Pfizer/BioNTech,UMB,60-69,170,68,102,165,2,3,0,170,0
2021-01-12,Pfizer/BioNTech,UMB,70-79,13,8,5,1,0,12,0,13,0
2021-01-12,Pfizer/BioNTech,UMB,80-89,42,11,31,0,0,42,0,42,0
2021-01-12,Pfizer/BioNTech,UMB,90+,30,5,25,0,0,30,0,30,0
2021-01-12,Pfizer/BioNTech,VDA,20-29,23,7,16,0,23,0,0,23,0
2021-01-12,Pfizer/BioNTech,VDA,30-39,38,11,27,0,38,0,0,38,0
2021-01-12,Pfizer/BioNTech,VDA,40-49,69,15,54,0,69,0,0,69,0
2021-01-12,Pfizer/BioNTech,VDA,50-59,106,19,87,0,106,0,0,106,0
2021-01-12,Pfizer/BioNTech,VDA,60-69,50,16,34,0,50,0,0,50,0
2021-01-12,Pfizer/BioNTech,VDA,70-79,5,3,2,0,5,0,0,5,0
2021-01-12,Pfizer/BioNTech,VDA,80-89,6,0,6,0,6,0,0,6,0
2021-01-12,Pfizer/BioNTech,VDA,90+,3,0,3,0,3,0,0,3,0
2021-01-12,Pfizer/BioNTech,VEN,16-19,14,5,9,4,7,3,0,14,0
2021-01-12,Pfizer/BioNTech,VEN,20-29,398,133,265,287,76,35,0,398,0
2021-01-12,Pfizer/BioNTech,VEN,30-39,507,171,336,348,143,16,0,507,0
2021-01-12,Pfizer/BioNTech,VEN,40-49,856,204,652,575,243,38,0,856,0
2021-01-12,Pfizer/BioNTech,VEN,50-59,1188,299,889,793,345,50,0,1188,0
2021-01-12,Pfizer/BioNTech,VEN,60-69,485,212,273,274,133,78,0,485,0
2021-01-12,Pfizer/BioNTech,VEN,70-79,319,148,171,25,30,264,0,319,0
2021-01-12,Pfizer/BioNTech,VEN,80-89,870,252,618,8,152,710,0,870,0
2021-01-12,Pfizer/BioNTech,VEN,90+,554,86,468,1,20,533,0,554,0
2021-01-13,Pfizer/BioNTech,ABR,20-29,121,40,81,106,15,0,0,121,0
2021-01-13,Pfizer/BioNTech,ABR,30-39,249,80,169,234,15,0,0,249,0
2021-01-13,Pfizer/BioNTech,ABR,40-49,270,87,183,238,32,0,0,270,0
2021-01-13,Pfizer/BioNTech,ABR,50-59,325,92,233,267,58,0,0,325,0
2021-01-13,Pfizer/BioNTech,ABR,60-69,257,121,136,235,22,0,0,257,0
2021-01-13,Pfizer/BioNTech,ABR,70-79,18,17,1,17,1,0,0,18,0
2021-01-13,Pfizer/BioNTech,ABR,80-89,9,3,6,6,3,0,0,9,0
2021-01-13,Pfizer/BioNTech,ABR,90+,4,0,4,0,4,0,0,4,0
2021-01-13,Pfizer/BioNTech,BAS,20-29,33,11,22,20,13,0,0,33,0
2021-01-13,Pfizer/BioNTech,BAS,30-39,116,45,71,98,18,0,0,116,0
2021-01-13,Pfizer/BioNTech,BAS,40-49,166,55,111,138,25,3,0,166,0
2021-01-13,Pfizer/BioNTech,BAS,50-59,218,81,137,181,29,8,0,218,0
2021-01-13,Pfizer/BioNTech,BAS,60-69,212,119,93,123,73,16,0,212,0
2021-01-13,Pfizer/BioNTech,BAS,70-79,49,33,16,12,14,23,0,49,0
2021-01-13,Pfizer/BioNTech,BAS,80-89,61,22,39,1,12,48,0,61,0
2021-01-13,Pfizer/BioNTech,BAS,90+,58,18,40,0,8,50,0,58,0
2021-01-13,Pfizer/BioNTech,CAL,16-19,1,1,0,1,0,0,0,1,0
2021-01-13,Pfizer/BioNTech,CAL,20-29,119,62,57,101,18,0,0,119,0
2021-01-13,Pfizer/BioNTech,CAL,30-39,186,78,108,162,24,0,0,186,0
2021-01-13,Pfizer/BioNTech,CAL,40-49,243,94,149,195,48,0,0,243,0
2021-01-13,Pfizer/BioNTech,CAL,50-59,420,195,225,342,78,0,0,420,0
2021-01-13,Pfizer/BioNTech,CAL,60-69,422,237,185,378,44,0,0,422,0
2021-01-13,Pfizer/BioNTech,CAL,70-79,40,34,6,39,1,0,0,40,0
2021-01-13,Pfizer/BioNTech,CAL,80-89,7,4,3,7,0,0,0,7,0
2021-01-13,Pfizer/BioNTech,CAL,90+,6,1,5,6,0,0,0,6,0
2021-01-13,Pfizer/BioNTech,CAM,16-19,11,4,7,5,6,0,0,11,0
2021-01-13,Pfizer/BioNTech,CAM,20-29,968,341,627,603,359,6,0,968,0
2021-01-13,Pfizer/BioNTech,CAM,30-39,1524,665,859,950,557,17,0,1524,0
2021-01-13,Pfizer/BioNTech,CAM,40-49,1514,640,874,774,705,35,0,1514,0
2021-01-13,Pfizer/BioNTech,CAM,50-59,1898,871,1027,993,842,63,0,1898,0
2021-01-13,Pfizer/BioNTech,CAM,60-69,1423,820,603,859,487,77,0,1423,0
2021-01-13,Pfizer/BioNTech,CAM,70-79,284,189,95,125,75,84,0,284,0
2021-01-13,Pfizer/BioNTech,CAM,80-89,234,84,150,22,27,185,0,234,0
2021-01-13,Pfizer/BioNTech,CAM,90+,96,23,73,3,4,89,0,96,0
2021-01-13,Pfizer/BioNTech,EMR,16-19,13,4,9,4,9,0,0,13,0
2021-01-13,Pfizer/BioNTech,EMR,20-29,934,300,634,631,303,0,0,934,0
2021-01-13,Pfizer/BioNTech,EMR,30-39,1349,509,840,906,442,1,0,1349,0
2021-01-13,Pfizer/BioNTech,EMR,40-49,1517,416,1101,968,544,5,0,1517,0
2021-01-13,Pfizer/BioNTech,EMR,50-59,1937,495,1442,1196,706,35,0,1937,0
2021-01-13,Pfizer/BioNTech,EMR,60-69,1153,517,636,634,451,68,0,1153,0
2021-01-13,Pfizer/BioNTech,EMR,70-79,517,328,189,152,176,189,0,517,0
2021-01-13,Pfizer/BioNTech,EMR,80-89,708,198,510,11,154,543,0,708,0
2021-01-13,Pfizer/BioNTech,EMR,90+,729,109,620,1,158,570,0,729,0
2021-01-13,Pfizer/BioNTech,FVG,16-19,1,0,1,1,0,0,0,1,0
2021-01-13,Pfizer/BioNTech,FVG,20-29,426,163,263,384,40,2,0,426,0
2021-01-13,Pfizer/BioNTech,FVG,30-39,383,116,267,281,102,0,0,383,0
2021-01-13,Pfizer/BioNTech,FVG,40-49,474,136,338,307,165,2,0,474,0
2021-01-13,Pfizer/BioNTech,FVG,50-59,587,158,429,402,182,3,0,587,0
2021-01-13,Pfizer/BioNTech,FVG,60-69,354,144,210,250,90,14,0,354,0
2021-01-13,Pfizer/BioNTech,FVG,70-79,126,81,45,84,17,25,0,126,0
2021-01-13,Pfizer/BioNTech,FVG,80-89,133,25,108,45,2,86,0,133,0
2021-01-13,Pfizer/BioNTech,FVG,90+,151,9,142,56,0,95,0,151,0
2021-01-13,Pfizer/BioNTech,LAZ,16-19,12,4,8,2,0,10,0,12,0
2021-01-13,Pfizer/BioNTech,LAZ,20-29,690,230,460,627,43,20,0,690,0
2021-01-13,Pfizer/BioNTech,LAZ,30-39,1022,408,614,873,107,42,0,1022,0
2021-01-13,Pfizer/BioNTech,LAZ,40-49,981,365,616,774,160,47,0,981,0
2021-01-13,Pfizer/BioNTech,LAZ,50-59,1125,403,722,858,213,54,0,1125,0
2021-01-13,Pfizer/BioNTech,LAZ,60-69,779,379,400,605,101,73,0,779,0
2021-01-13,Pfizer/BioNTech,LAZ,70-79,217,112,105,67,24,126,0,217,0
2021-01-13,Pfizer/BioNTech,LAZ,80-89,343,79,264,11,23,306,3,343,0
2021-01-13,Pfizer/BioNTech,LAZ,90+,304,35,269,3,7,294,0,304,0
2021-01-13,Pfizer/BioNTech,LIG,16-19,11,7,4,1,10,0,0,11,0
2021-01-13,Pfizer/BioNTech,LIG,20-29,190,78,112,87,101,2,0,190,0
2021-01-13,Pfizer/BioNTech,LIG,30-39,294,104,190,198,91,5,0,294,0
2021-01-13,Pfizer/BioNTech,LIG,40-49,391,131,260,259,124,8,0,391,0
2021-01-13,Pfizer/BioNTech,LIG,50-59,691,190,501,464,214,13,0,691,0
2021-01-13,Pfizer/BioNTech,LIG,60-69,468,211,257,277,165,26,0,468,0
2021-01-13,Pfizer/BioNTech,LIG,70-79,171,117,54,15,96,60,0,171,0
2021-01-13,Pfizer/BioNTech,LIG,80-89,194,82,112,2,19,173,0,194,0
2021-01-13,Pfizer/BioNTech,LIG,90+,120,17,103,0,1,119,0,120,0
2021-01-13,Pfizer/BioNTech,LOM,16-19,24,9,15,0,24,0,0,24,0
2021-01-13,Pfizer/BioNTech,LOM,20-29,2363,766,1597,72,2291,0,0,2363,0
2021-01-13,Pfizer/BioNTech,LOM,30-39,3062,1146,1916,76,2986,0,0,3062,0
2021-01-13,Pfizer/BioNTech,LOM,40-49,4330,1257,3073,133,4197,0,0,4330,0
2021-01-13,Pfizer/BioNTech,LOM,50-59,6241,1666,4575,240,6000,1,0,6241,0
2021-01-13,Pfizer/BioNTech,LOM,60-69,2753,1228,1525,86,2667,0,0,2753,0
2021-01-13,Pfizer/BioNTech,LOM,70-79,857,490,367,4,853,0,0,857,0
2021-01-13,Pfizer/BioNTech,LOM,80-89,1533,362,1171,0,1530,0,3,1533,0
2021-01-13,Pfizer/BioNTech,LOM,90+,1480,179,1301,0,1480,0,0,1480,0
2021-01-13,Pfizer/BioNTech,MAR,16-19,6,2,4,0,6,0,0,6,0
2021-01-13,Pfizer/BioNTech,MAR,20-29,195,60,135,151,44,0,0,195,0
2021-01-13,Pfizer/BioNTech,MAR,30-39,360,141,219,269,91,0,0,360,0
2021-01-13,Pfizer/BioNTech,MAR,40-49,501,149,352,353,148,0,0,501,0
2021-01-13,Pfizer/BioNTech,MAR,50-59,606,193,413,413,191,2,0,606,0
2021-01-13,Pfizer/BioNTech,MAR,60-69,303,140,163,196,102,5,0,303,0
2021-01-13,Pfizer/BioNTech,MAR,70-79,51,37,14,22,21,8,0,51,0
2021-01-13,Pfizer/BioNTech,MAR,80-89,47,18,29,4,12,31,0,47,0
2021-01-13,Pfizer/BioNTech,MAR,90+,36,6,30,0,6,30,0,36,0
2021-01-13,Pfizer/BioNTech,MOL,16-19,1,1,0,0,1,0,0,1,0
2021-01-13,Pfizer/BioNTech,MOL,20-29,25,8,17,23,2,0,0,25,0
2021-01-13,Pfizer/BioNTech,MOL,30-39,55,20,35,44,11,0,0,55,0
2021-01-13,Pfizer/BioNTech,MOL,40-49,59,17,42,38,20,1,0,59,0
2021-01-13,Pfizer/BioNTech,MOL,50-59,123,39,84,97,23,3,0,123,0
2021-01-13,Pfizer/BioNTech,MOL,60-69,68,34,34,48,14,6,0,68,0
2021-01-13,Pfizer/BioNTech,MOL,70-79,24,14,10,6,3,15,0,24,0
2021-01-13,Pfizer/BioNTech,MOL,80-89,63,17,46,0,0,63,0,63,0
2021-01-13,Pfizer/BioNTech,MOL,90+,54,9,45,0,0,54,0,54,0
2021-01-13,Pfizer/BioNTech,PAB,16-19,2,0,2,0,2,0,0,2,0
2021-01-13,Pfizer/BioNTech,PAB,20-29,165,34,131,18,147,0,0,165,0
2021-01-13,Pfizer/BioNTech,PAB,30-39,118,32,86,37,77,4,0,118,0
2021-01-13,Pfizer/BioNTech,PAB,40-49,260,75,185,103,151,6,0,260,0
2021-01-13,Pfizer/BioNTech,PAB,50-59,284,83,201,88,179,17,0,284,0
2021-01-13,Pfizer/BioNTech,PAB,60-69,152,56,96,32,106,14,0,152,0
2021-01-13,Pfizer/BioNTech,PAB,70-79,70,43,27,4,32,34,0,70,0
2021-01-13,Pfizer/BioNTech,PAB,80-89,177,69,108,2,110,65,0,177,0
2021-01-13,Pfizer/BioNTech,PAB,90+,145,39,106,1,90,54,0,145,0
2021-01-13,Pfizer/BioNTech,PAT,16-19,0,0,0,0,0,0,0,0,0
2021-01-13,Pfizer/BioNTech,PAT,20-29,39,8,31,38,1,0,0,39,0
2021-01-13,Pfizer/BioNTech,PAT,30-39,73,17,56,70,3,0,0,73,0
2021-01-13,Pfizer/BioNTech,PAT,40-49,93,25,68,90,3,0,0,93,0
2021-01-13,Pfizer/BioNTech,PAT,50-59,141,36,105,135,5,1,0,141,0
2021-01-13,Pfizer/BioNTech,PAT,60-69,49,29,20,47,2,0,0,49,0
2021-01-13,Pfizer/BioNTech,PAT,70-79,7,4,3,1,1,5,0,7,0
2021-01-13,Pfizer/BioNTech,PAT,80-89,7,2,5,0,0,7,0,7,0
2021-01-13,Pfizer/BioNTech,PAT,90+,5,1,4,0,0,5,0,5,0
2021-01-13,Pfizer/BioNTech,PIE,16-19,22,11,11,18,4,0,0,22,0
2021-01-13,Pfizer/BioNTech,PIE,20-29,1025,303,722,834,177,14,0,1025,0
2021-01-13,Pfizer/BioNTech,PIE,30-39,1393,509,884,1069,313,11,0,1393,0
2021-01-13,Pfizer/BioNTech,PIE,40-49,1884,498,1386,1388,479,17,0,1884,0
2021-01-13,Pfizer/BioNTech,PIE,50-59,2494,610,1884,1754,692,48,0,2494,0
2021-01-13,Pfizer/BioNTech,PIE,60-69,1447,643,804,988,402,57,0,1447,0
2021-01-13,Pfizer/BioNTech,PIE,70-79,612,383,229,313,133,166,0,612,0
2021-01-13,Pfizer/BioNTech,PIE,80-89,587,158,429,48,38,501,0,587,0
2021-01-13,Pfizer/BioNTech,PIE,90+,517,73,444,6,5,506,0,517,0
2021-01-13,Pfizer/BioNTech,PUG,20-29,364,117,247,319,45,0,0,364,0
2021-01-13,Pfizer/BioNTech,PUG,30-39,687,257,430,546,140,1,0,687,0
2021-01-13,Pfizer/BioNTech,PUG,40-49,883,267,616,689,193,1,0,883,0
2021-01-13,Pfizer/BioNTech,PUG,50-59,1339,484,855,1107,229,3,0,1339,0
2021-01-13,Pfizer/BioNTech,PUG,60-69,893,443,450,720,155,18,0,893,0
2021-01-13,Pfizer/BioNTech,PUG,70-79,103,76,27,59,8,36,0,103,0
2021-01-13,Pfizer/BioNTech,PUG,80-89,93,27,66,1,2,90,0,93,0
2021-01-13,Pfizer/BioNTech,PUG,90+,59,11,48,1,0,58,0,59,0
2021-01-13,Pfizer/BioNTech,SAR,16-19,1,0,1,0,1,0,0,1,0
2021-01-13,Pfizer/BioNTech,SAR,20-29,51,23,28,31,20,0,0,51,0
2021-01-13,Pfizer/BioNTech,SAR,30-39,96,41,55,66,30,0,0,96,0
2021-01-13,Pfizer/BioNTech,SAR,40-49,116,27,89,89,27,0,0,116,0
2021-01-13,Pfizer/BioNTech,SAR,50-59,178,46,132,147,31,0,0,178,0
2021-01-13,Pfizer/BioNTech,SAR,60-69,129,40,89,101,28,0,0,129,0
2021-01-13,Pfizer/BioNTech,SAR,70-79,1,1,0,1,0,0,0,1,0
2021-01-13,Pfizer/BioNTech,SIC,16-19,69,27,42,60,9,0,0,69,0
2021-01-13,Pfizer/BioNTech,SIC,20-29,722,339,383,590,129,3,0,722,0
2021-01-13,Pfizer/BioNTech,SIC,30-39,707,341,366,471,224,12,0,707,0
2021-01-13,Pfizer/BioNTech,SIC,40-49,958,452,506,552,393,13,0,958,0
2021-01-13,Pfizer/BioNTech,SIC,50-59,1169,548,621,731,412,26,0,1169,0
2021-01-13,Pfizer/BioNTech,SIC,60-69,855,508,347,584,241,30,0,855,0
2021-01-13,Pfizer/BioNTech,SIC,70-79,181,110,71,91,37,53,0,181,0
2021-01-13,Pfizer/BioNTech,SIC,80-89,196,53,143,9,25,162,0,196,0
2021-01-13,Pfizer/BioNTech,SIC,90+,118,19,99,2,3,113,0,118,0
2021-01-13,Pfizer/BioNTech,TOS,16-19,10,8,2,6,1,3,0,10,0
2021-01-13,Pfizer/BioNTech,TOS,20-29,823,284,539,673,139,11,0,823,0
2021-01-13,Pfizer/BioNTech,TOS,30-39,548,183,365,490,50,8,0,548,0
2021-01-13,Pfizer/BioNTech,TOS,40-49,699,217,482,632,48,19,0,699,0
2021-01-13,Pfizer/BioNTech,TOS,50-59,967,262,705,879,53,35,0,967,0
2021-01-13,Pfizer/BioNTech,TOS,60-69,632,304,328,544,38,50,0,632,0
2021-01-13,Pfizer/BioNTech,TOS,70-79,125,87,38,63,13,49,0,125,0
2021-01-13,Pfizer/BioNTech,TOS,80-89,108,33,75,12,4,92,0,108,0
2021-01-13,Pfizer/BioNTech,TOS,90+,111,15,96,1,2,108,0,111,0
2021-01-13,Pfizer/BioNTech,UMB,20-29,45,18,27,44,1,0,0,45,0
2021-01-13,Pfizer/BioNTech,UMB,30-39,97,42,55,96,1,0,0,97,0
2021-01-13,Pfizer/BioNTech,UMB,40-49,68,15,53,66,2,0,0,68,0
2021-01-13,Pfizer/BioNTech,UMB,50-59,110,33,77,105,4,1,0,110,0
2021-01-13,Pfizer/BioNTech,UMB,60-69,63,22,41,59,1,3,0,63,0
2021-01-13,Pfizer/BioNTech,UMB,70-79,5,1,4,1,0,4,0,5,0
2021-01-13,Pfizer/BioNTech,UMB,80-89,17,2,15,0,0,17,0,17,0
2021-01-13,Pfizer/BioNTech,UMB,90+,15,3,12,0,0,15,0,15,0
2021-01-13,Pfizer/BioNTech,VDA,20-29,17,4,13,0,17,0,0,17,0
2021-01-13,Pfizer/BioNTech,VDA,30-39,47,15,32,0,47,0,0,47,0
2021-01-13,Pfizer/BioNTech,VDA,40-49,61,25,36,0,61,0,0,61,0
2021-01-13,Pfizer/BioNTech,VDA,50-59,111,33,78,0,111,0,0,111,0
2021-01-13,Pfizer/BioNTech,VDA,60-69,39,15,24,0,39,0,0,39,0
2021-01-13,Pfizer/BioNTech,VDA,70-79,6,2,4,0,6,0,0,6,0
2021-01-13,Pfizer/BioNTech,VDA,80-89,1,0,1,0,1,0,0,1,0
2021-01-13,Pfizer/BioNTech,VEN,16-19,9,4,5,3,5,1,0,9,0
2021-01-13,Pfizer/BioNTech,VEN,20-29,516,152,364,397,82,37,0,516,0
2021-01-13,Pfizer/BioNTech,VEN,30-39,643,203,440,469,137,37,0,643,0
2021-01-13,Pfizer/BioNTech,VEN,40-49,1128,260,868,723,353,52,0,1128,0
2021-01-13,Pfizer/BioNTech,VEN,50-59,1429,314,1115,860,483,86,0,1429,0
2021-01-13,Pfizer/BioNTech,VEN,60-69,542,236,306,322,122,98,0,542,0
2021-01-13,Pfizer/BioNTech,VEN,70-79,324,164,160,48,28,248,0,324,0
2021-01-13,Pfizer/BioNTech,VEN,80-89,654,167,487,4,9,641,0,654,0
2021-01-13,Pfizer/BioNTech,VEN,90+,502,60,442,0,3,499,0,502,0
2021-01-14,Moderna,MAR,20-29,1,1,0,1,0,0,0,1,0
2021-01-14,Moderna,SIC,20-29,1,1,0,1,0,0,0,1,0
2021-01-14,Moderna,SIC,30-39,9,6,3,9,0,0,0,9,0
2021-01-14,Moderna,SIC,40-49,5,3,2,4,1,0,0,5,0
2021-01-14,Moderna,SIC,50-59,24,7,17,24,0,0,0,24,0
2021-01-14,Moderna,SIC,60-69,23,13,10,21,1,1,0,23,0
2021-01-14,Moderna,SIC,70-79,4,1,3,0,0,4,0,4,0
2021-01-14,Moderna,SIC,80-89,9,4,5,0,0,9,0,9,0
2021-01-14,Moderna,SIC,90+,5,0,5,0,0,5,0,5,0
2021-01-14,Pfizer/BioNTech,ABR,20-29,38,14,24,31,7,0,0,38,0
2021-01-14,Pfizer/BioNTech,ABR,30-39,90,32,58,67,23,0,0,90,0
2021-01-14,Pfizer/BioNTech,ABR,40-49,119,49,70,86,33,0,0,119,0
2021-01-14,Pfizer/BioNTech,ABR,50-59,131,36,95,87,44,0,0,131,0
2021-01-14,Pfizer/BioNTech,ABR,60-69,95,47,48,75,20,0,0,95,0
2021-01-14,Pfizer/BioNTech,ABR,70-79,18,11,7,13,5,0,0,18,0
2021-01-14,Pfizer/BioNTech,ABR,80-89,17,0,17,2,15,0,0,17,0
2021-01-14,Pfizer/BioNTech,ABR,90+,22,0,22,3,19,0,0,22,0
2021-01-14,Pfizer/BioNTech,BAS,20-29,52,22,30,29,14,9,0,52,0
